"","centroid","new_type","new_class","source","origin"
"19522","orfs-translated_NKJC01000001.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19523","orfs-translated_NCHJ01000017.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19524","orfs-translated_NQMO01000002.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19525","orfs-translated_MRYI01000006.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19526","orfs-translated_NDXW01000001.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19527","orfs-translated_NPCL01000025.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19528","orfs-translated_CP023254.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19529","orfs-translated_DBAK01000206.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19530","orfs-translated_DBAT01000004.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19531","orfs-translated_DBBJ01000010.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19532","orfs-translated_DBFK01000192.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19533","orfs-translated_DBGC01000049.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19534","orfs-translated_DBII01000134.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19535","orfs-translated_DBMH01000299.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19536","orfs-translated_DBOL01000038.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19537","orfs-translated_NSLB01000006.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19538","orfs-translated_DBSG01000028.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19539","orfs-translated_DBSE01000011.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19540","orfs-translated_DBTN01000033.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19541","orfs-translated_DBTO01000186.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19542","orfs-translated_DBTT01000012.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19543","orfs-translated_DCBV01000027.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19544","orfs-translated_DCFQ01000035.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19545","orfs-translated_DCNM01000059.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19546","orfs-translated_DCRU01000009.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19547","orfs-translated_DCVL01000017.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19548","orfs-translated_DCWX01000001.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19549","orfs-translated_DDBU01000135.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19550","orfs-translated_DDEN01000022.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19551","orfs-translated_DDEU01000053.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19552","orfs-translated_DDFF01000007.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19553","orfs-translated_DDFG01000005.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19554","orfs-translated_DDFJ01000004.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19555","orfs-translated_DDGG01000022.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19556","orfs-translated_DDLX01000028.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19557","orfs-translated_DDNV01000022.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19558","orfs-translated_DDRF01000086.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19559","orfs-translated_DDRJ01000017.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19560","orfs-translated_DDRN01000099.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19561","orfs-translated_DDRU01000002.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19562","orfs-translated_DDUU01000051.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19563","orfs-translated_DDVY01000164.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19564","orfs-translated_NWMT01000017.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19565","orfs-translated_DEHT01000016.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19566","orfs-translated_DEHW01000077.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19567","orfs-translated_DEIV01000106.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19568","orfs-translated_DELM01000050.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19569","orfs-translated_DEMH01000009.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19570","orfs-translated_DENR01000119.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19571","orfs-translated_DEYJ01000053.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19572","orfs-translated_DFAM01000009.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19573","orfs-translated_AP018174.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19574","orfs-translated_AP018227.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19575","orfs-translated_AP018181.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19576","orfs-translated_AP018178.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19577","orfs-translated_AP018288.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19578","orfs-translated_NWUX01000008.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19579","orfs-translated_DFLS01000004.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19580","orfs-translated_DFWS01000018.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19581","orfs-translated_DFWT01000167.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19582","orfs-translated_DFZK01000002.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19583","orfs-translated_DGCM01000070.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19584","orfs-translated_DGBF01000191.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19585","orfs-translated_DGMQ01000024.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19586","orfs-translated_DGMY01000045.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19587","orfs-translated_DGPL01000051.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19588","orfs-translated_DGQT01000105.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19589","orfs-translated_DGYI01000005.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19590","orfs-translated_DGYH01000269.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19591","orfs-translated_DHEF01000015.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19592","orfs-translated_DGQP01000007.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19593","orfs-translated_NVUB01000113.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19594","orfs-translated_NVUS01000038.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19595","orfs-translated_DHQI01000025.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19596","orfs-translated_DHQP01000012.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19597","orfs-translated_NDIP01000015.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19598","orfs-translated_DHVX01000071.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19599","orfs-translated_DHYV01000011.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19600","orfs-translated_DIEJ01000106.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19601","orfs-translated_DISB01000018.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19602","orfs-translated_DITX01000194.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19603","orfs-translated_DITE01000057.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19604","orfs-translated_DIUM01000017.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19605","orfs-translated_DIUT01000023.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19606","orfs-translated_DIVU01000265.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19607","orfs-translated_DIYD01000085.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19608","orfs-translated_DJDD01000131.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19609","orfs-translated_DJDJ01000001.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19610","orfs-translated_DJGD01000043.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19611","orfs-translated_DJVB01000063.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19612","orfs-translated_DJVJ01000030.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19613","orfs-translated_DJVU01000078.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19614","orfs-translated_DIXF01000014.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19615","orfs-translated_DKBG01000197.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19616","orfs-translated_DKFT01000023.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19617","orfs-translated_DKFU01000053.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19618","orfs-translated_DKJY01000035.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19619","orfs-translated_DKEY01000187.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19620","orfs-translated_DLCA01000088.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19621","orfs-translated_DLGQ01000007.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19622","orfs-translated_DLGT01000002.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19623","orfs-translated_DLHF01000023.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19624","orfs-translated_NTTM01000019.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19625","orfs-translated_NUZT01000008.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19626","orfs-translated_PDLQ01000062.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19627","orfs-translated_LAHJ01000218.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19628","orfs-translated_NZMJ01000046.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19629","orfs-translated_NZNW01000141.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19630","orfs-translated_PAAX01000014.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19631","orfs-translated_PABH01000012.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19632","orfs-translated_PANO01000053.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19633","orfs-translated_PAVU01000013.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19634","orfs-translated_PBIJ01000043.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19635","orfs-translated_PCGE01000012.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19636","orfs-translated_PBYL01000192.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19637","orfs-translated_NVTN01000015.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19638","orfs-translated_NVUI01000014.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19639","orfs-translated_NVXP01000056.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19640","orfs-translated_PDZP01000001.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19641","orfs-translated_NKHG01000084.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19642","orfs-translated_NVWE01000014.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19643","orfs-translated_PDRK01000113.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19644","orfs-translated_PEIG01000018.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19645","orfs-translated_PDZY01000226.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19646","orfs-translated_PEAM01000007.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19647","orfs-translated_PEAI01000001.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19648","orfs-translated_PEAO01000003.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19649","orfs-translated_PEAP01000035.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19650","orfs-translated_PEFL01000001.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19651","orfs-translated_PFGL01000061.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19652","orfs-translated_PGVG01000026.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19653","orfs-translated_PGEQ01000001.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19654","orfs-translated_PGFA01000001.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19655","orfs-translated_PGEV01000001.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19656","orfs-translated_NPEF01000152.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19657","orfs-translated_CP019335.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19658","orfs-translated_PIZR01000002.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19659","orfs-translated_PJBL01000027.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19660","orfs-translated_PJAU01000059.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19661","orfs-translated_PJAQ01000006.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19662","orfs-translated_PGXX01000084.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19663","orfs-translated_PGXY01000002.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19664","orfs-translated_PGYS01000002.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19665","orfs-translated_PGYU01000003.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19666","orfs-translated_PHCK01000201.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19667","orfs-translated_PHDH01000002.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19668","orfs-translated_PHCL01000171.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19669","orfs-translated_PHEX01000073.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19670","orfs-translated_MVDD01000003.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19671","orfs-translated_MVDD01000003.1_seq2_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19672","orfs-translated_MVDD01000014.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19673","orfs-translated_MVDE01000012.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19674","orfs-translated_PDNV01000007.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19675","orfs-translated_PKRS01000006.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19676","orfs-translated_PKLB01000001.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19677","orfs-translated_AFQM01000001.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","established"
"19678","orfs-translated_PKUM01000047.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19679","orfs-translated_PKTF01000296.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19680","orfs-translated_PKTB01000024.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19681","orfs-translated_PKUJ01000010.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19682","orfs-translated_PNRG01000008.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19683","orfs-translated_POUN01000001.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19684","orfs-translated_JHAA01000002.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19685","orfs-translated_PKEY01000112.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19686","orfs-translated_PQVG01000004.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19687","orfs-translated_PEQZ01000001.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19688","orfs-translated_PERL01000012.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19689","orfs-translated_PERX01000168.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19690","orfs-translated_PJRN01000009.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19691","orfs-translated_PSNW01000002.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19692","orfs-translated_MSCH01000003.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19693","orfs-translated_MSCK01000001.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19694","orfs-translated_PVZV01000001.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19695","orfs-translated_PVWJ01000004.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19696","orfs-translated_PVWN01000031.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19697","orfs-translated_PVWF01000004.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19698","orfs-translated_PYGC01000003.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19699","orfs-translated_PYGD01000001.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19700","orfs-translated_PYAW01000001.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
"19701","orfs-translated_PYEQ01000766.1_seq1_1@@@class_d_2","beta-lactam","class_d_1_2","fargene","latent"
